"id","label","obsolete","ordering"
"label.carsales.dealer.small","label.carsales.dealer.small","0","0"
"label.carsales.dealer.medium","label.carsales.dealer.medium","0","1"
"label.carsales.dealer.large","label.carsales.dealer.large","0","2"

